set_id,question_number,question,option_a,option_b,option_c,option_d,correct,explanation,domain,objective,difficulty
Set23,11,What can you use to identify underutilized or unused Azure virtual machines?,Azure Advisor,Azure Cost Management + Billing,Azure reservations,Azure Policy,A,"Azure Advisor helps you optimize and reduce your overall Azure spend by identifying idle and underutilized resources. You can get cost
recommendations from the Cost tab on the Advisor dashboard.
Reference:",Describe Azure architecture and services,Describe Azure compute and networking services,easy
Set23,12,"To implement a two‑tier architecture using fully managed services, which combination should you deploy for the web front end and relational database?",Azure App Service and Azure SQL Database,Azure Virtual Machines and SQL Server on VMs,Azure Container Instances and Azure Cosmos DB,Azure Functions and MySQL on VMs,A,"Azure App Service hosts your web application without managing servers, and Azure SQL Database provides a fully managed relational database, making them ideal for a two‑tier PaaS deployment.",Describe Azure architecture and services,Describe Azure compute and networking services,hard
Set23,13,"A team of developers at your company plans to deploy, and then remove, 50 customized virtual machines each week. Thirty of the virtual machines run Windows Server 2016 and 20 of the virtual machines run Ubuntu Linux. You need to recommend which Azure service will minimize the administrative effort required to deploy and remove the virtual machines. What should you recommend?",Azure Reserved Virtual Machines (VM) Instances,Azure virtual machine scale sets,Azure DevTest Labs,Microsoft Managed Desktop,C,"DevTest Labs creates labs consisting of pre-configured bases or Azure Resource Manager templates.
By using DevTest Labs, you can test the latest versions of your applications by doing the following tasks:
✑ Quickly provision Windows and Linux environments by using reusable templates and artifacts.
✑ Easily integrate your deployment pipeline with DevTest Labs to provision on-demand environments.
✑ Scale up your load testing by provisioning multiple test agents and create pre-provisioned environments for training and demos.
Reference:",Describe Azure architecture and services,Describe Azure compute and networking services,easy
Set23,14,A support engineer plans to perform several Azure management tasks by using the Azure CLI. You install the CLI on a computer. You need to tell the support engineer which tools to use to run the CLI. Which two tools should you instruct the support engineer to use? Each correct answer presents a complete solution. NOTE: Each correct selection is worth one point.,Command Prompt,Azure Resource Explorer,Windows PowerShell,Windows Defender Firewall,"A,C","For Windows the Azure CLI is installed via an MSI, which gives you access to the CLI through the Windows Command Prompt (CMD) or
PowerShell.",Describe Azure architecture and services,Describe Azure compute and networking services,easy
Set23,15,"Note: This question is part of a series of questions that present the same scenario. Each question in the series contains a unique solution that might meet the stated goals. Some question sets might have more than one correct solution, while others might not have a correct solution. After you answer a question in this section, you will NOT be able to return to it. As a result, these questions will not appear in the review screen. You have an Azure environment. You need to create a new Azure virtual machine from a tablet that runs the Android operating system. Solution: You use PowerShell in Azure Cloud Shell. Does this meet the goal?",Yes,No,,,A,"Azure Cloud Shell is a browser-based shell experience to manage and develop Azure resources.
Cloud Shell offers a browser-accessible, pre-configured shell experience for managing Azure resources without the overhead of installing,
versioning, and maintaining a machine yourself.
Being browser-based, Azure Cloud Shell can be run on a browser from a tablet that runs the Android operating system.",Describe Azure architecture and services,Describe Azure compute and networking services,medium
Set23,16,"Note: This question is part of a series of questions that present the same scenario. Each question in the series contains a unique solution that might meet the stated goals. Some question sets might have more than one correct solution, while others might not have a correct solution. After you answer a question in this section, you will NOT be able to return to it. As a result, these questions will not appear in the review screen. You have an Azure environment. You need to create a new Azure virtual machine from a tablet that runs the Android operating system. Solution: You use the PowerApps portal. Does this meet the goal?",Yes,No,,,B,"PowerApps lets you quickly build business applications with little or no code. It is not used to create Azure virtual machines. Therefore, this
solution does not meet the goal.
PowerApps Portals allow organizations to create websites which can be shared with users external to their organization either anonymously or
through the login provider of their choice like LinkedIn, Microsoft Account, other commercial login providers.",Describe Azure architecture and services,Describe Azure compute and networking services,medium
Set23,17,"Note: This question is part of a series of questions that present the same scenario. Each question in the series contains a unique solution that might meet the stated goals. Some question sets might have more than one correct solution, while others might not have a correct solution. After you answer a question in this section, you will NOT be able to return to it. As a result, these questions will not appear in the review screen. You have an Azure environment. You need to create a new Azure virtual machine from a tablet that runs the Android operating system. Solution: You use the Azure portal. Does this meet the goal?",Yes,No,,,A,"The Azure portal is a web-based, unified console that provides an alternative to command-line tools. With the Azure portal, you can manage
your Azure subscription using a graphical user interface. You can build, manage, and monitor everything from simple web apps to complex
cloud deployments. Create custom dashboards for an organized view of resources. Configure accessibility options for an optimal experience.
Being web-based, the Azure portal can be run on a browser from a tablet that runs the Android operating system.",Describe Azure architecture and services,Describe Azure compute and networking services,medium
Set23,18,Which Azure service provides a set of version control tools to manage code?,Azure Repos,Azure DevTest Labs,Azure Storage,Azure Cosmos DB,A,"Azure Repos is a set of version control tools that you can use to manage your code.
Incorrect Answers:

B: Azure DevTest Labs creates labs consisting of pre-configured bases or Azure Resource Manager templates. These have all the necessary
tools and software that you can use to create environments.
D: Azure Cosmos DB is Microsoft's globally distributed, multi-model database service.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,19,You have a virtual machine named VM1 that runs Windows Server 2016. VM1 is in the East US Azure region. Which Azure service should you use from the Azure portal to view service failure notifications that can affect the availability of VM1?,Azure Service Fabric,Azure Monitor,Azure virtual machines,Azure Advisor,C,"In the Azure virtual machines page in the Azure portal, there is a named Maintenance Status. This column will display service issues that could
affect your virtual machine. A service failure is rare but host server maintenance that could affect your virtual machines is more common.
Azure periodically updates its platform to improve the reliability, performance, and security of the host infrastructure for virtual machines. The
purpose of these updates ranges from patching software components in the hosting environment to upgrading networking components or
decommissioning hardware.",Describe cloud concepts,Describe the benefits of using cloud services,easy
Set23,20,"Topic 1 Note: This question is part of a series of questions that present the same scenario. Each question in the series contains a unique solution that might meet the stated goals. Some question sets might have more than one correct solution, while others might not have a correct solution. After you answer a question in this section, you will NOT be able to return to it. As a result, these questions will not appear in the review screen. Your Azure environment contains multiple Azure virtual machines. You need to ensure that a virtual machine named VM1 is accessible from the Internet over HTTP. Solution: You modify an Azure Traffic Manager profile. Does this meet the goal?",Yes,No,,,B,"Azure Traffic Manager is a DNS-based load balancing solution. It is not used to ensure that a virtual machine named VM1 is accessible from the
Internet over
HTTP.
To ensure that a virtual machine named VM1 is accessible from the Internet over HTTP, you need to modify a network security group or Azure
Firewall.
In this question, we need to add a rule to a network security group or Azure Firewall to allow the connection to the virtual machine on port 80
(HTTP).",Describe Azure architecture and services,Describe Azure compute and networking services,medium
Set23,21,Topic 1 Your company plans to deploy several web servers and several database servers to Azure. You need to recommend an Azure solution to limit the types of connections from the web servers to the database servers. What should you include in the recommendation?,network security groups (NSGs),Azure Service Bus,a local network gateway,a route filter,A,"A network security group works like a firewall. You can attach a network security group to a virtual network and/or individual subnets within the
virtual network.
You can also attach a network security group to a network interface assigned to a virtual machine. You can use multiple network security
groups within a virtual network to restrict traffic between resources such as virtual machines and subnets.
You can filter network traffic to and from Azure resources in an Azure virtual network with a network security group. A network security group
contains security rules that allow or deny inbound network traffic to, or outbound network traffic from, several types of Azure resources.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,22,Which service provides network traffic filtering across multiple Azure subscriptions and virtual networks?,Azure Firewall,an application security group,Azure DDoS protection,a network security group (NSG),A,"You can restrict traffic to multiple virtual networks in multiple subscriptions with a single Azure firewall.
Azure Firewall is a managed, cloud-based network security service that protects your Azure Virtual Network resources. It's a fully stateful
firewall as a service with built-in high availability and unrestricted cloud scalability.
You can centrally create, enforce, and log application and network connectivity policies across subscriptions and virtual networks. Azure

Firewall uses a static public IP address for your virtual network resources allowing outside firewalls to identify traffic originating from your
virtual network.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,23,Which Azure service should you use to store certificates?,Azure Security Center,an Azure Storage account,Azure Key Vault,Azure Information Protection,C,"Azure Key Vault is a secure store for storage various types of sensitive information including passwords and certificates.
Azure Key Vault can be used to Securely store and tightly control access to tokens, passwords, certificates, API keys, and other secrets.

Secrets and keys are safeguarded by Azure, using industry-standard algorithms, key lengths, and hardware security modules (HSMs). The HSMs
used are
Federal Information Processing Standards (FIPS) 140-2 Level 2 validated.
Access to a key vault requires proper authentication and authorization before a caller (user or application) can get access. Authentication
establishes the identity of the caller, while authorization determines the operations that they are allowed to perform.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,24,Topic 1 Which Azure service can you use as a security information and event management (SIEM) solution?,Azure Analysis Services,Azure Sentinel,Azure Information Protection,Azure Cognitive Services,B,Reference:,Describe Azure management and governance,Describe Cost Management in Azure,easy
Set23,25,Which Azure compute option provides automatic scaling and load balancing for a set of identical virtual machine instances?,Azure Virtual Machines,Azure Virtual Machine Scale Sets,Azure Container Instances,Azure Batch,B,"Azure Virtual Machine Scale Sets manage a group of identically configured VMs, providing automatic scaling and load balancing for large‑scale applications.",Describe Azure architecture and services,Describe Azure compute and networking services,hard
Set23,26,"Which Azure networking feature allows direct, private connectivity between two virtual networks in different regions without routing traffic over the public internet?",VNet peering,VPN Gateway,ExpressRoute,Application Gateway,A,"Virtual network peering connects two VNets through Azure’s backbone network, enabling low‑latency, high‑bandwidth communication without public Internet traversal.",Describe Azure architecture and services,Describe Azure compute and networking services,hard
Set23,27,You have an Azure virtual machine named VM1. You plan to encrypt VM1 by using Azure Disk Encryption. Which Azure resource must you create first?,an Azure Storage account,an Azure Key Vault,an Azure Information Protection policy,an Encryption key,B,"Azure Disk Encryption requires an Azure Key Vault to control and manage disk encryption keys and secrets.
Reference:",Describe Azure architecture and services,Describe Azure storage services,easy
Set23,28,Which resources can be used as a source for a Network security group inbound security rule?,Service Tags only,"IP Addresses, Service tags and Application security groups",Application security groups only,IP Addresses only,B,"Source or destination:

Any, or an individual IP address, classless inter-domain routing (CIDR) block (10.0.0.0/24, for example), service tag, or application security
group.
Reference:",Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set23,29,You have an Azure Sentinel workspace. You need to automate responses to threats detected by Azure Sentinel. What should you use?,adaptive network hardening in Azure Security Center,Azure Service Health,Azure Monitor workbooks,adaptive application controls in Azure Security Center,C,"In Azure Sentinel, automated incident response is implemented using playbooks built on Azure Logic Apps. While the other options are unrelated to automation, workbooks can integrate with playbooks to visualize and orchestrate responses, so they are the closest fit among the listed choices.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,30,Your organization needs to apply consistent governance policies and RBAC assignments across multiple Azure subscriptions. Which feature should you use?,Resource groups,Tags,Management groups,Azure Advisor,C,"Management groups let you organize subscriptions into a hierarchy and assign policy and RBAC at higher levels, ensuring consistent governance across subscriptions.",Describe Azure management and governance,Describe features and tools in Azure for governance and compliance,hard
Set23,31,Which Azure service can you use as a security information and event management (SIEM) solution?,Azure Analysis Services,Microsoft Sentinel,Azure Information Protection,Azure Cognitive Services,B,"Microsoft Sentinel is a scalable, cloud-native, security information and event management (SIEM) and security orchestration, automation, and
response (SOAR) solution. Microsoft Sentinel delivers intelligent security analytics and threat intelligence across the enterprise, providing a
single solution for attack detection, threat visibility, proactive hunting, and threat response.
Reference:",Describe Azure management and governance,Describe Cost Management in Azure,easy
Set23,32,You have an Azure subscription. You need to review your secure score. What should you use?,Azure Monitor,Azure Advisor,Help + support,Microsoft Defender for Cloud,D,"The central feature in Defender for Cloud that enables you to achieve those goals is secure score.
Reference:",Describe Azure management and governance,Describe features and tools for managing and deploying Azure resources,easy
Set23,33,You need to collect and automatically analyze security events from Azure Active Directory (Azure AD). What should you use?,Microsoft Sentinel,Azure Synapse Analytics,Azure AD Connect,Azure Key Vault,A,"Microsoft Sentinel is a scalable, cloud-native, security information and event management (SIEM) and security orchestration, automation, and
response (SOAR) solution.
Microsoft Sentinel delivers intelligent security analytics and threat intelligence across the enterprise, providing a single solution for attack
detection, threat visibility, proactive hunting, and threat response.
Reference:",Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set23,34,What does Azure Advisor provide?,"Recommendations to improve cost, performance, reliability, and security",Comprehensive monitoring dashboards,Secret management services,Compliance enforcement policies,A,"Azure Advisor analyzes your configuration and usage telemetry to give actionable recommendations for optimizing cost, security, performance, and reliability.",Describe Azure management and governance,Describe monitoring tools in Azure,hard
Set23,35,Your company plans to automate the deployment of servers to Azure. Your manager is concerned that you may expose administrative credentials during the deployment. You need to recommend an Azure solution that encrypts the administrative credentials during the deployment. What should you include in the recommendation?,Azure Key Vault,Azure Information Protection,Microsoft Defender for Cloud,Azure Multi-Factor Authentication (MFA),A,"Azure Key Vault protects cryptographic keys, certificates (and the private keys associated with the certificates), and secrets (such as
connection strings and passwords) in the cloud.
Reference:",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,36,You need to configure an Azure solution that meets the following requirements: ✑ Secures websites from attacks ✑ Generates reports that contain details of attempted attacks What should you include in the solution?,Azure Firewall,a network security group (NSG),Azure Information Protection,DDoS protection,D,"DDoS is a type of attack that tries to exhaust application resources. The goal is to affect the application's availability and its ability to handle
legitimate requests.
DDoS attacks can be targeted at any endpoint that is publicly reachable through the internet.
Azure has two DDoS service offerings that provide protection from network attacks: DDoS Protection Basic and DDoS Protection Standard.
DDoS Basic protection is integrated into the Azure platform by default and at no extra cost.
You have the option of paying for DDoS Standard. It has several advantages over the basic service, including logging, alerting, and telemetry.
DDoS Standard can generate reports that contain details of attempted attacks as required in this question.
Reference:",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,37,Your Azure environment contains multiple Azure virtual machines. You need to ensure that a virtual machine named VM1 is accessible from the Internet over HTTP. What are two possible solutions? Each correct answer presents a complete solution. NOTE: Each correct selection is worth one point.,Modify an Azure Traffic Manager profile,Modify a network security group (NSG),Modify a DDoS protection plan,Modify an Azure firewall,B,"A network security group works like a firewall. You can attach a network security group to a virtual network and/or individual subnets within the
virtual network.
You can also attach a network security group to a network interface assigned to a virtual machine. You can use multiple network security
groups within a virtual network to restrict traffic between resources such as virtual machines and subnets.
You can filter network traffic to and from Azure resources in an Azure virtual network with a network security group. A network security group
contains security rules that allow or deny inbound network traffic to, or outbound network traffic from, several types of Azure resources.
In this question, we need to add a rule to the network security group to allow the connection to the virtual machine on port 80 (HTTP).
Reference:",Describe Azure architecture and services,Describe Azure compute and networking services,easy
Set23,38,You have an Azure environment that contains 10 virtual networks and 100 virtual machines. You need to limit the amount of inbound traffic to all the Azure virtual networks. What should you create?,one application security group (ASG),10 virtual network gateways,10 Azure ExpressRoute circuits,one Azure firewall,D,"You can restrict traffic to multiple virtual networks with a single Azure firewall.
Azure Firewall is a managed, cloud-based network security service that protects your Azure Virtual Network resources. It's a fully stateful
firewall as a service with built-in high availability and unrestricted cloud scalability.
You can centrally create, enforce, and log application and network connectivity policies across subscriptions and virtual networks. Azure

Firewall uses a static public IP address for your virtual network resources allowing outside firewalls to identify traffic originating from your
virtual network.",Describe Azure architecture and services,Describe Azure compute and networking services,easy
Set23,39,"This question requires that you evaluate the underlined text to determine if it is correct. Azure Key Vault is used to store secrets for Azure Active Directory (Azure AD) user accounts. Instructions: Review the underlined text. If it makes the statement correct, select `No change is needed`. If the statement is incorrect, select the answer choice that makes the statement correct.",No change is needed,Azure Active Directory (Azure AD) administrative accounts,Personally Identifiable Information (PII),server applications,D,"Key Vault is designed to store configuration secrets for server apps. It's not intended for storing data belonging to your app's users, and it
shouldn't be used in the client-side part of an app.
Reference:",Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set23,40,Your company plans to automate the deployment of servers to Azure. Your manager is concerned that you may expose administrative credentials during the deployment. You need to recommend an Azure solution that encrypts the administrative credentials during the deployment. What should you include in the recommendation?,Azure Key Vault,Azure Information Protection,Azure Security Center,Azure Multi-Factor Authentication (MFA),A,"Azure Key Vault is a secure store for storage various types of sensitive information. In this question, we would store the administrative
credentials in the Key Vault.
With this solution, there is no need to store the administrative credentials as plain text in the deployment scripts.
All information stored in the Key Vault is encrypted.
Azure Key Vault can be used to Securely store and tightly control access to tokens, passwords, certificates, API keys, and other secrets.

Secrets and keys are safeguarded by Azure, using industry-standard algorithms, key lengths, and hardware security modules (HSMs). The HSMs
used are
Federal Information Processing Standards (FIPS) 140-2 Level 2 validated.
Access to a key vault requires proper authentication and authorization before a caller (user or application) can get access. Authentication
establishes the identity of the caller, while authorization determines the operations that they are allowed to perform.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,41,You plan to deploy several Azure virtual machines. You need to control the ports that devices on the Internet can use to access the virtual machines. What should you use?,a network security group (NSG),an Azure Active Directory (Azure AD) role,an Azure Active Directory group,an Azure key vault,A,"A network security group works like a firewall. You can attach a network security group to a virtual network and/or individual subnets within the
virtual network.
You can also attach a network security group to a network interface assigned to a virtual machine. You can use multiple network security
groups within a virtual network to restrict traffic between resources such as virtual machines and subnets.
You can filter network traffic to and from Azure resources in an Azure virtual network with a network security group. A network security group
contains security rules that allow or deny inbound network traffic to, or outbound network traffic from, several types of Azure resources.",Describe Azure architecture and services,Describe Azure compute and networking services,easy
Set23,42,"Note: This question is part of a series of questions that present the same scenario. Each question in the series contains a unique solution that might meet the stated goals. Some question sets might have more than one correct solution, while others might not have a correct solution. After you answer a question in this section, you will NOT be able to return to it. As a result, these questions will not appear in the review screen. Your Azure environment contains multiple Azure virtual machines. You need to ensure that a virtual machine named VM1 is accessible from the Internet over HTTP. Solution: You modify a network security group (NSG). Does this meet the goal?",Yes,No,,,A,"A network security group works like a firewall. You can attach a network security group to a virtual network and/or individual subnets within the
virtual network.
You can also attach a network security group to a network interface assigned to a virtual machine. You can use multiple network security
groups within a virtual network to restrict traffic between resources such as virtual machines and subnets.
You can filter network traffic to and from Azure resources in an Azure virtual network with a network security group. A network security group
contains security rules that allow or deny inbound network traffic to, or outbound network traffic from, several types of Azure resources.
In this question, we need to add a rule to the network security group to allow the connection to the virtual machine on port 80 (HTTP).",Describe Azure architecture and services,Describe Azure compute and networking services,medium
Set23,43,"Note: This question is part of a series of questions that present the same scenario. Each question in the series contains a unique solution that might meet the stated goals. Some question sets might have more than one correct solution, while others might not have a correct solution. After you answer a question in this section, you will NOT be able to return to it. As a result, these questions will not appear in the review screen. Your Azure environment contains multiple Azure virtual machines. You need to ensure that a virtual machine named VM1 is accessible from the Internet over HTTP. Solution: You modify a DDoS protection plan. Does this meet the goal?",Yes,No,,,B,"DDoS is a form of attack on a network resource. A DDoS protection plan is used to protect against DDoS attacks; it does not provide
connectivity to a virtual machine.
To ensure that a virtual machine named VM1 is accessible from the Internet over HTTP, you need to modify a network security group or Azure
Firewall.",Describe Azure architecture and services,Describe Azure compute and networking services,medium
Set23,44,You need to collect and automatically analyze security events from Azure Active Directory (Azure AD). What should you use?,Azure Sentinel,Azure Synapse Analytics,Azure AD Connect,Azure Key Vault,A,Reference:,Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set23,45,"Note: This question is part of a series of questions that present the same scenario. Each question in the series contains a unique solution that might meet the stated goals. Some question sets might have more than one correct solution, while others might not have a correct solution. After you answer a question in this section, you will NOT be able to return to it. As a result, these questions will not appear in the review screen. Your Azure environment contains multiple Azure virtual machines. You need to ensure that a virtual machine named VM1 is accessible from the Internet over HTTP. Solution: You modify an Azure firewall. Does this meet the goal?",Yes,No,,,A,"Azure Firewall is a managed, cloud-based network security service that protects your Azure Virtual Network resources. It's a fully stateful
firewall as a service with built-in high availability and unrestricted cloud scalability.
In this question, we need to add a rule to Azure Firewall to allow the connection to the virtual machine on port 80 (HTTP).",Describe Azure architecture and services,Describe Azure compute and networking services,medium
Set23,46,"This question requires that you evaluate the underlined text to determine if it is correct. Azure Germany can be used by legal residents of Germany only. Instructions: Review the underlined text. If it makes the statement correct, select `No change is needed`. If the statement is incorrect, select the answer choice that makes the statement correct.",no change is needed,only enterprises that are registered in Germany,only enterprises that purchase their azure licenses from a partner based in Germany,any user or enterprise that requires its data to reside in Germany,D,"Azure Germany is available to eligible customers and partners globally who intend to do business in the EU/EFTA, including the United
Kingdom.
Azure Germany offers a separate instance of Microsoft Azure services from within German datacenters. The datacenters are in two locations,
Frankfurt/Main and
Magdeburg. This placement ensures that customer data remains in Germany and that the datacenters connect to each other through a private
network. All customer data is exclusively stored in those datacenters. A designated German company--the German data trustee--controls
access to customer data and the systems and infrastructure that hold customer data.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,47,What should you use to evaluate whether your company's Azure environment meets regulatory requirements?,Azure Service Health,Azure Knowledge Center,Azure Security Center,Azure Advisor,C,"The advanced monitoring capabilities in Security Center lets you track and manage compliance and governance over time. The overall
compliance provides you with a measure of how much your subscriptions are compliant with policies associated with your workload.
Reference:",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,48,Which two types of customers are eligible to use Azure Government to develop a cloud solution? Each correct answer presents a complete solution. NOTE: Each correct selection is worth one point.,a Canadian government contractor,a European government contractor,a United States government entity,a United States government contractor,"C,D","Azure Government is a cloud environment specifically built to meet compliance and security requirements for US government. This missioncritical cloud delivers breakthrough innovation to U.S. government customers and their partners. Azure Government applies to government at
any level ‫ג‬€"" from state and local governments to federal agencies including Department of Defense agencies.
The key difference between Microsoft Azure and Microsoft Azure Government is that Azure Government is a sovereign cloud. It's a physically
separated instance of Azure, dedicated to U.S. government workloads only. It's built exclusively for government agencies and their solution
providers.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set23,49,"You need to ensure that when Azure Active Directory (Azure AD) users connect to Azure AD from the Internet by using an anonymous IP address, the users are prompted automatically to change their password. Which Azure service should you use?",Azure AD Connect Health,Azure AD Privileged Identity Management,Azure Advanced Threat Protection (ATP),Azure AD Identity Protection,D,"Azure AD Identity Protection includes two risk policies: sign-in risk policy and user risk policy. A sign-in risk represents the probability that a
given authentication request isn't authorized by the identity owner.
There are several types of risk detection. One of them is Anonymous IP Address. This risk detection type indicates sign-ins from an anonymous
IP address (for example, Tor browser or anonymous VPN). These IP addresses are typically used by actors who want to hide their login
telemetry (IP address, location, device, etc.) for potentially malicious intent.
You can configure the sign-in risk policy to require that users change their password.",Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set23,50,"Which Azure database service is globally distributed, multi‑model, and provides SLAs for latency and throughput?",Azure SQL Database,Azure Cosmos DB,Azure Database for MySQL,SQL Server on Azure Virtual Machines,B,"Azure Cosmos DB is a globally distributed, multi‑model database service that provides comprehensive SLAs covering throughput, latency, availability, and consistency.",Describe Azure architecture and services,Describe Azure storage services,hard
Set23,51,To what should an application connect to retrieve security tokens?,an Azure Storage account,Azure Active Directory (Azure AD),a certificate store,an Azure key vault,D,"Key Vault is designed to store configuration secrets for server apps.
Incorrect Answers:
A: An Azure Storage account is used to store data. It is not used to store secrets for applications.

B: Azure Active Directory (Azure AD) is a centralized identity provider in the cloud that authenticates users and provides access tokens to them.
It is not used for applications.
Reference:",Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set24,1,"Your network contains an Active Directory forest. The forest contains 5,000 user accounts. Your company plans to migrate all network resources to Azure and to decommission the on-premises data center. You need to recommend a solution to minimize the impact on users after the planned migration. What should you recommend?",Implement Azure Multi-Factor Authentication (MFA),Sync all the Active Directory user accounts to Azure Active Directory (Azure AD),Instruct all users to change their password,Create a guest user account in Azure Active Directory (Azure AD) for each user,B,"To migrate to Azure and decommission the on-premises data center, you would need to create the 5,000 user accounts in Azure Active

Directory. The easy way to do this is to sync all the Active Directory user accounts to Azure Active Directory (Azure AD). You can even sync their
passwords to further minimize the impact on users.
The tool you would use to sync the accounts is Azure AD Connect. The Azure Active Directory Connect synchronization services (Azure AD
Connect sync) is a main component of Azure AD Connect. It takes care of all the operations that are related to synchronize identity data
between your on-premises environment and
Azure AD.",Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set24,2,You have a resource group named RG1. You need to prevent the creation of virtual machines in RG1. The solution must ensure that other objects can be created in RG1. What should you use?,a lock,an Azure role,a tag,an Azure policy,D,"Azure policies can be used to define requirements for resource properties during deployment and for already existing resources. Azure Policy
controls properties such as the types or locations of resources.
Azure Policy is a service in Azure that you use to create, assign, and manage policies. These policies enforce different rules and effects over
your resources, so those resources stay compliant with your corporate standards and service level agreements.
In this question, we would create an Azure policy assigned to the resource group that denies the creation of virtual machines in the resource
group.
You could place a read-only lock on the resource group. However, that would prevent the creation of any resources in the resource group, not
virtual machines only. Therefore, an Azure Policy is a better solution.
Reference:",Describe Azure architecture and services,Describe Azure compute and networking services,easy
Set24,3,You have an Azure subscription and 100 Windows 10 devices. You need to ensure that only users whose devices have the latest security patches installed can access Azure Active Directory (Azure AD)integrated applications. What should you implement?,a conditional access policy,Azure Bastion,Azure Firewall,Azure Policy,A,Reference:,Describe Azure architecture and services,"Describe Azure identity, access, and security",easy
Set24,4,What can Azure Information Protection encrypt?,network traffic,documents and email messages,an Azure Storage account,an Azure SQL database,B,"Azure Information Protection can encrypt documents and emails.

Azure Information Protection is a cloud-based solution that helps an organization to classify and optionally, protect its documents and emails
by applying labels.
Labels can be applied automatically by administrators who define rules and conditions, manually by users, or a combination where users are
given recommendations.
The protection technology uses Azure Rights Management (often abbreviated to Azure RMS). This technology is integrated with other Microsoft
cloud services and applications, such as Office 365 and Azure Active Directory.
This protection technology uses encryption, identity, and authorization policies. Similarly to the labels that are applied, protection that is applied
by using Rights
Management stays with the documents and emails, independently of the location ‫ג‬€"" inside or outside your organization, networks, file servers,
and applications.",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set24,5,Topic 1 What should you use to evaluate whether your company's Azure environment meets regulatory requirements?,the Knowledge Center website,the Advisor blade from the Azure portal,Compliance Manager from the Service Trust Portal,the Solutions blade from the Azure portal,C,"Compliance Manager in the Service Trust Portal is a workflow-based risk assessment tool that helps you track, assign, and verify your
organization's regulatory compliance activities related to Microsoft Cloud services, such as Microsoft 365, Dynamics 365, and Azure.
Reference:",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set24,6,"You have an Azure subscription. Where will you find details on the personal data collected by Microsoft, how Microsoft uses the data, and what the data is used for?",the Data Protection Addendum,the Microsoft Online Services Terms,the Microsoft Privacy Statement,Azure Security Center,C,"The Microsoft Privacy Statement explains the personal data Microsoft processes, how Microsoft processes it, and for what purposes. Your
applicable Services
Agreement or the Preview Supplemental Terms may specify lesser or different privacy measures for some Preview services.
Reference:",Describe Azure management and governance,Describe features and tools for managing and deploying Azure resources,easy
Set24,7,Which Azure service provides a distributed streaming platform capable of ingesting millions of events per second?,Azure Service Bus,Azure Event Hubs,Azure Logic Apps,Azure Data Factory,B,Azure Event Hubs is a big data streaming platform and event ingestion service capable of receiving and processing millions of events per second.,Describe Azure architecture and services,Describe Azure compute and networking services,hard
Set24,8,What should you use to evaluate whether your company's Azure environment meets regulatory requirements?,Azure Service Health,Azure Knowledge Center,Microsoft Defender for Cloud,Azure Advisor,C,"Microsoft Defender for Cloud helps streamline the process for meeting regulatory compliance requirements, using the regulatory compliance
dashboard.
Reference:",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
Set24,9,Your company has an Azure subscription that contains resources in several regions. You need to create the Azure resource that must be used to meet the policy requirement. What should you create?,a read-only lock,an Azure policy,a management group,a reservation,B,"Azure policies can be used to define requirements for resource properties during deployment and for already existing resources. Azure Policy
controls properties such as the types or locations of resources.
Azure Policy is a service in Azure that you use to create, assign, and manage policies. These policies enforce different rules and effects over
your resources, so those resources stay compliant with your corporate standards and service level agreements. Azure Policy meets this need by
evaluating your resources for non- compliance with assigned policies. All data stored by Azure Policy is encrypted at rest.
Azure Policy offers several built-in policies that are available by default. In this question, we would use the 'Allowed Locations' policy to define
the locations where resources can be deployed.
Reference:",Describe Azure architecture and services,Describe the core architectural components of Azure,easy
